date,position,title,artist,isrc,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,mood
2019-09-20,30,TRUTH HURTS,LIZZO,USAT21703896,0.11,0.715,173325,0.624,0.0,4,0.123,-3.046,0,0.114,158.087,4,0.412,agitated
2019-09-20,31,SOUNDS OF THE SKENG,STORMZY,GBAHS1901152,0.0263,0.491,214130,0.805,3.9e-05,11,0.109,-3.226,0,0.299,174.63,5,0.382,agitated
2019-09-20,32,MOTIVATION,NORMANI,USRC11901655,0.0192,0.599,193837,0.887,1.21e-06,4,0.3,-3.967,1,0.0984,170.918,4,0.881,happy
2019-09-20,33,I DON'T CARE,ED SHEERAN & JUSTIN BIEBER,GBAHS1900673,0.0912,0.798,219947,0.675,0.0,6,0.0894,-5.041,1,0.0442,101.956,4,0.842,happy
2019-09-20,34,F**K I'M LONELY,LAUV & ANNE-MARIE,GBKPL1959035,0.452,0.809,198973,0.547,0.0,9,0.054,-7.305,1,0.0614,94.992,4,0.718,happy
2019-09-20,35,BUSS DOWN,AITCH FT ZIEZIE,GB1101901175,0.109,0.795,211787,0.779,1.44e-05,11,0.0836,-5.413,1,0.177,95.045,4,0.783,happy
2019-09-20,36,RITUAL,TIESTO/JONAS BLUE/RITA ORA,CYA111900146,0.157,0.647,198996,0.726,0.0,3,0.0844,-4.389,0,0.0552,114.996,4,0.767,happy
2019-09-20,37,WILEY FLOW,STORMZY,GBAHS1901183,0.241,0.716,207366,0.68,0.0,5,0.202,-4.721,0,0.309,140.417,4,0.475,agitated
2019-09-20,38,OLD TOWN ROAD,LIL NAS X,USSM11901941,0.0578,0.907,113000,0.53,2.23e-06,1,0.101,-6.112,1,0.127,135.998,4,0.507,happy
2019-09-20,39,LIAR,CAMILA CABELLO,USSM11905818,0.0169,0.74,207039,0.498,0.00282,11,0.319,-6.684,0,0.0456,98.016,4,0.652,calm
2019-09-20,40,LALALA,Y2K & BBNOS,USSM11904230,0.178,0.843,160627,0.39,0.0,2,0.137,-7.899,1,0.0846,129.972,4,0.495,sad
2019-09-27,1,TAKE ME BACK TO LONDON,ED SHEERAN FT STORMZY,GBAHS1900716,0.219,0.885,189733,0.762,0.0,8,0.162,-5.513,0,0.216,138.058,4,0.605,happy
2019-09-27,2,TASTE (MAKE IT SHAKE),AITCH,GBARL1900839,0.277,0.761,213680,0.442,0.0,0,0.125,-12.872,1,0.383,97.753,3,0.706,calm
2019-09-27,3,HIGHER LOVE,KYGO & WHITNEY HOUSTON,USRC11901901,0.0151,0.693,228267,0.678,5.71e-06,8,0.101,-7.159,1,0.0324,103.952,4,0.404,agitated
2019-09-27,4,LADBROKE GROVE,AJ TRACEY,UKQNW1800013,0.0933,0.902,190537,0.839,0.0,11,0.102,-9.447,0,0.208,133.989,4,0.727,happy
2019-09-27,5,RIDE IT,REGARD,GBCEN1900048,0.177,0.88,157606,0.751,6.43e-05,7,0.106,-4.258,0,0.0874,117.948,4,0.884,happy
2019-09-27,6,SORRY,JOEL CORRY,UK4ZF1900052,0.0547,0.744,188640,0.79,0.000802,8,0.32,-4.617,0,0.0562,125.002,4,0.847,happy
2019-09-27,7,DANCE MONKEY,TONES & I,QZES71982312,0.692,0.824,209438,0.588,0.000104,6,0.149,-6.4,0,0.0924,98.027,4,0.513,happy
2019-09-27,8,3 NIGHTS,DOMINIC FIKE,USQX91802455,0.223,0.815,177667,0.518,0.0,7,0.104,-6.594,0,0.0897,151.891,4,0.877,happy
2019-09-27,9,CIRCLES,POST MALONE,USUM71915699,0.192,0.695,215280,0.762,0.00244,0,0.0863,-3.497,1,0.0395,120.042,4,0.553,happy
2019-09-27,10,STRIKE A POSE,YOUNG T & BUGSEY FT AITCH,GBARL1900666,0.0107,0.531,214204,0.581,1.62e-05,1,0.101,-5.801,1,0.101,137.776,5,0.591,happy
2019-09-27,11,RANSOM,LIL TECCA,QZ85M1940160,0.0204,0.745,131240,0.642,0.0,7,0.0658,-6.257,0,0.287,179.974,4,0.226,agitated
2019-09-27,12,DON'T CALL ME ANGEL (CHARLIE'S ANGELS),GRANDE/CYRUS/LANA DEL REY,USUM71912501,0.00237,0.644,190067,0.755,7.64e-06,1,0.0859,-5.325,1,0.0448,102.861,4,0.334,agitated
2019-09-27,13,HOW DO YOU SLEEP,SAM SMITH,GBUM71902381,0.153,0.477,202205,0.682,0.0,1,0.0763,-4.931,0,0.0925,110.567,5,0.345,agitated
2019-09-27,14,BOTH,HEADIE ONE,GB1101900800,0.562,0.68,248937,0.826,0.0,5,0.254,-2.561,1,0.27,146.95,4,0.804,happy
2019-09-27,15,POST MALONE,SAM FELDT FT RANI,NLZ541900734,0.0771,0.59,174444,0.642,0.0,7,0.105,-3.87,1,0.122,107.356,4,0.651,happy
2019-09-27,16,BE HONEST,JORJA SMITH FT BURNA BOY,QM6P41954566,0.311,0.757,207031,0.737,0.0,4,0.113,-6.728,0,0.114,98.057,4,0.635,happy
2019-09-27,17,OUTNUMBERED,DERMOT KENNEDY,USUG11901618,0.247,0.614,245700,0.684,0.0,0,0.0976,-5.79,1,0.157,156.85,4,0.258,agitated
2019-09-27,18,GOODBYES,POST MALONE FT YOUNG THUG,USUM71912330,0.456,0.548,174853,0.653,0.0,5,0.103,-3.875,1,0.081,150.068,4,0.163,agitated
2019-09-27,19,PROFESSOR X,DAVE,USWB11902199,0.111,0.891,217705,0.675,0.0,2,0.275,-6.892,1,0.152,127.012,4,0.562,happy
2019-09-27,20,SENORITA,SHAWN MENDES/CAMILA CABELLO,USUM71911283,0.0392,0.759,190800,0.548,0.0,9,0.0828,-6.049,0,0.029,116.967,4,0.749,happy
2019-09-27,21,PANINI,LIL NAS X,USSM11903948,0.342,0.703,114893,0.594,0.0,5,0.123,-6.146,0,0.0752,153.848,4,0.475,agitated
2019-09-27,22,WILEY FLOW,STORMZY,GBAHS1901183,0.241,0.716,207366,0.68,0.0,5,0.202,-4.721,0,0.309,140.417,4,0.475,agitated
2019-09-27,23,GOOD AS HELL,LIZZO,USAT21600856,0.256,0.682,159736,0.919,0.0,0,0.442,-3.18,0,0.0875,95.982,4,0.535,happy
2019-09-27,24,SOMEONE YOU LOVED,LEWIS CAPALDI,DEUM71806776,0.751,0.501,182161,0.405,0.0,1,0.105,-5.679,1,0.0319,109.891,4,0.446,sad
2019-09-27,25,BEAUTIFUL PEOPLE,ED SHEERAN FT KHALID,GBAHS1900713,0.124,0.64,197867,0.647,0.0,5,0.0801,-8.114,0,0.186,92.979,4,0.546,happy
2019-09-27,26,HARDER,JAX JONES & BEBE REXHA,GBUM71902928,0.0899,0.906,159760,0.833,0.0,5,0.154,-3.027,0,0.0729,104.017,4,0.752,happy
2019-09-27,27,SUNFLOWER,POST MALONE FT SWAE LEE,USUV71803661,0.533,0.755,157560,0.522,0.0,2,0.0685,-4.368,1,0.0575,89.96,4,0.925,happy
2019-09-27,28,NOOKIE,D-BLOCK EUROPE FT LIL BABY,GB2DY1900435,0.563,0.859,199500,0.609,0.0,4,0.0936,-5.735,0,0.42,120.046,4,0.526,happy
2019-09-27,29,BOYFRIEND,ARIANA GRANDE & SOCIAL HOUSE,USUG11902591,0.119,0.4,186107,0.795,0.0,10,0.159,-3.731,0,0.461,190.097,4,0.702,happy
2019-09-27,30,MOTIVATION,NORMANI,USRC11901655,0.0192,0.599,193837,0.887,1.21e-06,4,0.3,-3.967,1,0.0984,170.918,4,0.881,happy
2019-09-27,31,TRUTH HURTS,LIZZO,USAT21703896,0.11,0.715,173325,0.624,0.0,4,0.123,-3.046,0,0.114,158.087,4,0.412,agitated
2019-09-27,32,LALALA,Y2K & BBNOS,USSM11904230,0.178,0.843,160627,0.39,0.0,2,0.137,-7.899,1,0.0846,129.972,4,0.495,sad
2019-09-27,33,F**K I'M LONELY,LAUV & ANNE-MARIE,GBKPL1959035,0.452,0.809,198973,0.547,0.0,9,0.054,-7.305,1,0.0614,94.992,4,0.718,happy
2019-09-27,34,I DON'T CARE,ED SHEERAN & JUSTIN BIEBER,GBAHS1900673,0.0912,0.798,219947,0.675,0.0,6,0.0894,-5.041,1,0.0442,101.956,4,0.842,happy
2019-09-27,35,BUSS DOWN,AITCH FT ZIEZIE,GB1101901175,0.109,0.795,211787,0.779,1.44e-05,11,0.0836,-5.413,1,0.177,95.045,4,0.783,happy
2019-09-27,36,OLD TOWN ROAD,LIL NAS X,USSM11901941,0.0578,0.907,113000,0.53,2.23e-06,1,0.101,-6.112,1,0.127,135.998,4,0.507,happy
2019-09-27,37,GOD IS A DANCER,TIESTO & MABEL,CYA111900301,0.0241,0.774,168125,0.747,6.11e-06,1,0.342,-3.908,0,0.082,119.964,4,0.833,happy
2019-09-27,38,LIAR,CAMILA CABELLO,USSM11905818,0.0169,0.74,207039,0.498,0.00282,11,0.319,-6.684,0,0.0456,98.016,4,0.652,calm
2019-09-27,39,LOCATION,DAVE FT BURNA BOY,GBUM71900578,0.271,0.812,241293,0.496,0.0,9,0.0955,-5.969,0,0.297,109.979,4,0.55,calm
2019-09-27,40,SOUNDS OF THE SKENG,STORMZY,GBAHS1901152,0.0263,0.491,214130,0.805,3.9e-05,11,0.109,-3.226,0,0.299,174.63,5,0.382,agitated
2019-10-04,1,DANCE MONKEY,TONES & I,QZES71982312,0.692,0.824,209438,0.588,0.000104,6,0.149,-6.4,0,0.0924,98.027,4,0.513,happy
2019-10-04,2,RIDE IT,REGARD,GBCEN1900048,0.177,0.88,157606,0.751,6.43e-05,7,0.106,-4.258,0,0.0874,117.948,4,0.884,happy
2019-10-04,3,LADBROKE GROVE,AJ TRACEY,UKQNW1800013,0.0933,0.902,190537,0.839,0.0,11,0.102,-9.447,0,0.208,133.989,4,0.727,happy
2019-10-04,4,TASTE (MAKE IT SHAKE),AITCH,GBARL1900839,0.277,0.761,213680,0.442,0.0,0,0.125,-12.872,1,0.383,97.753,3,0.706,calm
2019-10-04,5,HIGHER LOVE,KYGO & WHITNEY HOUSTON,USRC11901901,0.0151,0.693,228267,0.678,5.71e-06,8,0.101,-7.159,1,0.0324,103.952,4,0.404,agitated
2019-10-04,6,CIRCLES,POST MALONE,USUM71915699,0.192,0.695,215280,0.762,0.00244,0,0.0863,-3.497,1,0.0395,120.042,4,0.553,happy
2019-10-04,7,SORRY,JOEL CORRY,UK4ZF1900052,0.0547,0.744,188640,0.79,0.000802,8,0.32,-4.617,0,0.0562,125.002,4,0.847,happy
2019-10-04,8,3 NIGHTS,DOMINIC FIKE,USQX91802455,0.223,0.815,177667,0.518,0.0,7,0.104,-6.594,0,0.0897,151.891,4,0.877,happy
2019-10-04,9,STRIKE A POSE,YOUNG T & BUGSEY FT AITCH,GBARL1900666,0.0107,0.531,214204,0.581,1.62e-05,1,0.101,-5.801,1,0.101,137.776,5,0.591,happy
2019-10-04,10,RANSOM,LIL TECCA,QZ85M1940160,0.0204,0.745,131240,0.642,0.0,7,0.0658,-6.257,0,0.287,179.974,4,0.226,agitated
2019-10-04,11,BRUISES,LEWIS CAPALDI,GBKPL1778698,0.946,0.736,220492,0.308,0.0,4,0.186,-7.83,1,0.0677,111.202,4,0.361,sad
2019-10-04,12,HOW DO YOU SLEEP,SAM SMITH,GBUM71902381,0.153,0.477,202205,0.682,0.0,1,0.0763,-4.931,0,0.0925,110.567,5,0.345,agitated
2019-10-04,13,TAKE ME BACK TO LONDON,ED SHEERAN FT STORMZY,GBAHS1900716,0.219,0.885,189733,0.762,0.0,8,0.162,-5.513,0,0.216,138.058,4,0.605,happy
2019-10-04,14,OUTNUMBERED,DERMOT KENNEDY,USUG11901618,0.247,0.614,245700,0.684,0.0,0,0.0976,-5.79,1,0.157,156.85,4,0.258,agitated
2019-10-04,15,BE HONEST,JORJA SMITH FT BURNA BOY,QM6P41954566,0.311,0.757,207031,0.737,0.0,4,0.113,-6.728,0,0.114,98.057,4,0.635,happy
2019-10-04,16,BOTH,HEADIE ONE,GB1101900800,0.562,0.68,248937,0.826,0.0,5,0.254,-2.561,1,0.27,146.95,4,0.804,happy
2019-10-04,17,POST MALONE,SAM FELDT FT RANI,NLZ541900734,0.0771,0.59,174444,0.642,0.0,7,0.105,-3.87,1,0.122,107.356,4,0.651,happy
2019-10-04,18,DON'T CALL ME ANGEL (CHARLIE'S ANGELS),GRANDE/CYRUS/LANA DEL REY,USUM71912501,0.00237,0.644,190067,0.755,7.64e-06,1,0.0859,-5.325,1,0.0448,102.861,4,0.334,agitated
2019-10-04,19,SOMEONE YOU LOVED,LEWIS CAPALDI,DEUM71806776,0.751,0.501,182161,0.405,0.0,1,0.105,-5.679,1,0.0319,109.891,4,0.446,sad
2019-10-04,20,PROFESSOR X,DAVE,USWB11902199,0.111,0.891,217705,0.675,0.0,2,0.275,-6.892,1,0.152,127.012,4,0.562,happy
2019-10-04,21,PLAYING FOR KEEPS,D-BLOCK EUROPE FT DAVE,GB2DY1900468,0.16,0.885,203604,0.508,0.0,10,0.106,-6.921,0,0.349,137.96,4,0.748,happy
2019-10-04,22,PANINI,LIL NAS X,USSM11903948,0.342,0.703,114893,0.594,0.0,5,0.123,-6.146,0,0.0752,153.848,4,0.475,agitated
2019-10-04,23,GOODBYES,POST MALONE FT YOUNG THUG,USUM71912330,0.456,0.548,174853,0.653,0.0,5,0.103,-3.875,1,0.081,150.068,4,0.163,agitated
2019-10-04,24,SENORITA,SHAWN MENDES/CAMILA CABELLO,USUM71911283,0.0392,0.759,190800,0.548,0.0,9,0.0828,-6.049,0,0.029,116.967,4,0.749,happy
2019-10-04,25,BUSS DOWN,AITCH FT ZIEZIE,GB1101901175,0.109,0.795,211787,0.779,1.44e-05,11,0.0836,-5.413,1,0.177,95.045,4,0.783,happy
2019-10-04,26,GOOD AS HELL,LIZZO,USAT21600856,0.256,0.682,159736,0.919,0.0,0,0.442,-3.18,0,0.0875,95.982,4,0.535,happy
2019-10-04,27,MOTIVATION,NORMANI,USRC11901655,0.0192,0.599,193837,0.887,1.21e-06,4,0.3,-3.967,1,0.0984,170.918,4,0.881,happy
2019-10-04,28,BEAUTIFUL PEOPLE,ED SHEERAN FT KHALID,GBAHS1900713,0.124,0.64,197867,0.647,0.0,5,0.0801,-8.114,0,0.186,92.979,4,0.546,happy
2019-10-04,29,TRUTH HURTS,LIZZO,USAT21703896,0.11,0.715,173325,0.624,0.0,4,0.123,-3.046,0,0.114,158.087,4,0.412,agitated
2019-10-04,30,NOOKIE,D-BLOCK EUROPE FT LIL BABY,GB2DY1900435,0.563,0.859,199500,0.609,0.0,4,0.0936,-5.735,0,0.42,120.046,4,0.526,happy
2019-10-04,31,SUNFLOWER,POST MALONE FT SWAE LEE,USUV71803661,0.533,0.755,157560,0.522,0.0,2,0.0685,-4.368,1,0.0575,89.96,4,0.925,happy
2019-10-04,32,HARDER,JAX JONES & BEBE REXHA,GBUM71902928,0.0899,0.906,159760,0.833,0.0,5,0.154,-3.027,0,0.0729,104.017,4,0.752,happy
2019-10-04,33,GOD IS A DANCER,TIESTO & MABEL,CYA111900301,0.0241,0.774,168125,0.747,6.11e-06,1,0.342,-3.908,0,0.082,119.964,4,0.833,happy
2019-10-04,34,BOYFRIEND,ARIANA GRANDE & SOCIAL HOUSE,USUG11902591,0.119,0.4,186107,0.795,0.0,10,0.159,-3.731,0,0.461,190.097,4,0.702,happy
2019-10-04,35,LIAR,CAMILA CABELLO,USSM11905818,0.0169,0.74,207039,0.498,0.00282,11,0.319,-6.684,0,0.0456,98.016,4,0.652,calm
2019-10-04,36,F**K I'M LONELY,LAUV & ANNE-MARIE,GBKPL1959035,0.452,0.809,198973,0.547,0.0,9,0.054,-7.305,1,0.0614,94.992,4,0.718,happy
2019-10-04,37,TURN ME ON,RITON & OLIVER HELDENS FT VULA,GBCEN1900052,0.0149,0.737,208474,0.828,0.000588,11,0.0862,-4.711,1,0.0396,124.051,4,0.517,happy
2019-10-04,38,LALALA,Y2K & BBNOS,USSM11904230,0.178,0.843,160627,0.39,0.0,2,0.137,-7.899,1,0.0846,129.972,4,0.495,sad
2019-10-04,39,WILEY FLOW,STORMZY,GBAHS1901183,0.241,0.716,207366,0.68,0.0,5,0.202,-4.721,0,0.309,140.417,4,0.475,agitated
2019-10-04,40,SOUTH OF THE BORDER,ED SHEERAN/CABELLO/CARDI B,GBAHS1900714,0.148,0.857,204467,0.621,0.0,9,0.0865,-6.376,0,0.0825,97.989,4,0.668,happy
2019-10-11,1,DANCE MONKEY,TONES & I,QZES71982312,0.692,0.824,209438,0.588,0.000104,6,0.149,-6.4,0,0.0924,98.027,4,0.513,happy
2019-10-11,2,HIGHEST IN THE ROOM,TRAVIS SCOTT,USSM11904276,0.0546,0.598,175721,0.427,5.83e-06,7,0.21,-8.764,0,0.0317,76.469,4,0.0605,sad
2019-10-11,3,RIDE IT,REGARD,GBCEN1900048,0.177,0.88,157606,0.751,6.43e-05,7,0.106,-4.258,0,0.0874,117.948,4,0.884,happy
2019-10-11,4,LADBROKE GROVE,AJ TRACEY,UKQNW1800013,0.0933,0.902,190537,0.839,0.0,11,0.102,-9.447,0,0.208,133.989,4,0.727,happy
2019-10-11,5,CIRCLES,POST MALONE,USUM71915699,0.192,0.695,215280,0.762,0.00244,0,0.0863,-3.497,1,0.0395,120.042,4,0.553,happy
2019-10-11,6,HIGHER LOVE,KYGO & WHITNEY HOUSTON,USRC11901901,0.0151,0.693,228267,0.678,5.71e-06,8,0.101,-7.159,1,0.0324,103.952,4,0.404,agitated
2019-10-11,7,SORRY,JOEL CORRY,UK4ZF1900052,0.0547,0.744,188640,0.79,0.000802,8,0.32,-4.617,0,0.0562,125.002,4,0.847,happy
2019-10-11,8,OUTNUMBERED,DERMOT KENNEDY,USUG11901618,0.247,0.614,245700,0.684,0.0,0,0.0976,-5.79,1,0.157,156.85,4,0.258,agitated
2019-10-11,9,3 NIGHTS,DOMINIC FIKE,USQX91802455,0.223,0.815,177667,0.518,0.0,7,0.104,-6.594,0,0.0897,151.891,4,0.877,happy
2019-10-11,10,STRIKE A POSE,YOUNG T & BUGSEY FT AITCH,GBARL1900666,0.0107,0.531,214204,0.581,1.62e-05,1,0.101,-5.801,1,0.101,137.776,5,0.591,happy
2019-10-11,11,BE HONEST,JORJA SMITH FT BURNA BOY,QM6P41954566,0.311,0.757,207031,0.737,0.0,4,0.113,-6.728,0,0.114,98.057,4,0.635,happy
2019-10-11,12,HOW DO YOU SLEEP,SAM SMITH,GBUM71902381,0.153,0.477,202205,0.682,0.0,1,0.0763,-4.931,0,0.0925,110.567,5,0.345,agitated
2019-10-11,13,POST MALONE,SAM FELDT FT RANI,NLZ541900734,0.0771,0.59,174444,0.642,0.0,7,0.105,-3.87,1,0.122,107.356,4,0.651,happy
2019-10-11,14,RANSOM,LIL TECCA,QZ85M1940160,0.0204,0.745,131240,0.642,0.0,7,0.0658,-6.257,0,0.287,179.974,4,0.226,agitated
2019-10-11,15,TAKE ME BACK TO LONDON,ED SHEERAN FT STORMZY,GBAHS1900716,0.219,0.885,189733,0.762,0.0,8,0.162,-5.513,0,0.216,138.058,4,0.605,happy
2019-10-11,16,BRUISES,LEWIS CAPALDI,GBKPL1778698,0.946,0.736,220492,0.308,0.0,4,0.186,-7.83,1,0.0677,111.202,4,0.361,sad
2019-10-11,17,BOTH,HEADIE ONE,GB1101900800,0.562,0.68,248937,0.826,0.0,5,0.254,-2.561,1,0.27,146.95,4,0.804,happy
2019-10-11,18,PROFESSOR X,DAVE,USWB11902199,0.111,0.891,217705,0.675,0.0,2,0.275,-6.892,1,0.152,127.012,4,0.562,happy
2019-10-11,19,10000 HOURS,DAN & SHAY FT JUSTIN BIEBER,USWB11902408,0.117,0.654,164773,0.649,0.0,10,0.206,-4.618,1,0.0266,89.981,4,0.395,agitated
2019-10-11,20,BUSS DOWN,AITCH FT ZIEZIE,GB1101901175,0.109,0.795,211787,0.779,1.44e-05,11,0.0836,-5.413,1,0.177,95.045,4,0.783,happy
2019-10-11,21,DON'T CALL ME ANGEL (CHARLIE'S ANGELS),GRANDE/CYRUS/LANA DEL REY,USUM71912501,0.00237,0.644,190067,0.755,7.64e-06,1,0.0859,-5.325,1,0.0448,102.861,4,0.334,agitated
2019-10-11,22,PANINI,LIL NAS X,USSM11903948,0.342,0.703,114893,0.594,0.0,5,0.123,-6.146,0,0.0752,153.848,4,0.475,agitated
2019-10-11,23,SOMEONE YOU LOVED,LEWIS CAPALDI,DEUM71806776,0.751,0.501,182161,0.405,0.0,1,0.105,-5.679,1,0.0319,109.891,4,0.446,sad
2019-10-11,24,SOUTH OF THE BORDER,ED SHEERAN/CABELLO/CARDI B,GBAHS1900714,0.148,0.857,204467,0.621,0.0,9,0.0865,-6.376,0,0.0825,97.989,4,0.668,happy
2019-10-11,25,PLAYING GAMES,SUMMER WALKER,USUM71917221,0.7,0.759,143667,0.413,0.0,11,0.14,-7.282,0,0.0494,115.893,4,0.403,sad
2019-10-11,26,TASTE (MAKE IT SHAKE),AITCH,GBARL1900839,0.277,0.761,213680,0.442,0.0,0,0.125,-12.872,1,0.383,97.753,3,0.706,calm
2019-10-11,27,LIAR,CAMILA CABELLO,USSM11905818,0.0169,0.74,207039,0.498,0.00282,11,0.319,-6.684,0,0.0456,98.016,4,0.652,calm
2019-10-11,28,GOOD AS HELL,LIZZO,USAT21600856,0.256,0.682,159736,0.919,0.0,0,0.442,-3.18,0,0.0875,95.982,4,0.535,happy
2019-10-11,29,TURN ME ON,RITON & OLIVER HELDENS FT VULA,GBCEN1900052,0.0149,0.737,208474,0.828,0.000588,11,0.0862,-4.711,1,0.0396,124.051,4,0.517,happy
2019-10-11,30,SENORITA,SHAWN MENDES/CAMILA CABELLO,USUM71911283,0.0392,0.759,190800,0.548,0.0,9,0.0828,-6.049,0,0.029,116.967,4,0.749,happy
2019-10-11,31,MOTIVATION,NORMANI,USRC11901655,0.0192,0.599,193837,0.887,1.21e-06,4,0.3,-3.967,1,0.0984,170.918,4,0.881,happy
2019-10-11,32,GOD IS A DANCER,TIESTO & MABEL,CYA111900301,0.0241,0.774,168125,0.747,6.11e-06,1,0.342,-3.908,0,0.082,119.964,4,0.833,happy
2019-10-11,33,TRUTH HURTS,LIZZO,USAT21703896,0.11,0.715,173325,0.624,0.0,4,0.123,-3.046,0,0.114,158.087,4,0.412,agitated
2019-10-11,34,BEAUTIFUL PEOPLE,ED SHEERAN FT KHALID,GBAHS1900713,0.124,0.64,197867,0.647,0.0,5,0.0801,-8.114,0,0.186,92.979,4,0.546,happy
2019-10-11,35,F**K I'M LONELY,LAUV & ANNE-MARIE,GBKPL1959035,0.452,0.809,198973,0.547,0.0,9,0.054,-7.305,1,0.0614,94.992,4,0.718,happy
2019-10-11,36,LALALA,Y2K & BBNOS,USSM11904230,0.178,0.843,160627,0.39,0.0,2,0.137,-7.899,1,0.0846,129.972,4,0.495,sad
2019-10-11,37,PLAYING FOR KEEPS,D-BLOCK EUROPE FT DAVE,GB2DY1900468,0.16,0.885,203604,0.508,0.0,10,0.106,-6.921,0,0.349,137.96,4,0.748,happy
2019-10-11,38,GRAVEYARD,HALSEY,USUM71917563,0.231,0.667,181806,0.583,4.48e-05,11,0.181,-5.127,0,0.0747,92.043,4,0.187,agitated
2019-10-11,39,HARDER,JAX JONES & BEBE REXHA,GBUM71902928,0.0899,0.906,159760,0.833,0.0,5,0.154,-3.027,0,0.0729,104.017,4,0.752,happy
2019-10-11,40,WILEY FLOW,STORMZY,GBAHS1901183,0.241,0.716,207366,0.68,0.0,5,0.202,-4.721,0,0.309,140.417,4,0.475,agitated
2019-10-18,1,DANCE MONKEY,TONES & I,QZES71982312,0.692,0.824,209438,0.588,0.000104,6,0.149,-6.4,0,0.0924,98.027,4,0.513,happy
2019-10-18,2,RIDE IT,REGARD,GBCEN1900048,0.177,0.88,157606,0.751,6.43e-05,7,0.106,-4.258,0,0.0874,117.948,4,0.884,happy
2019-10-18,3,LIGHTS UP,HARRY STYLES,USSM11910404,0.0392,0.575,172213,0.621,0.0045,10,0.141,-8.165,0,0.032,101.987,4,0.27,agitated
2019-10-18,4,CIRCLES,POST MALONE,USUM71915699,0.192,0.695,215280,0.762,0.00244,0,0.0863,-3.497,1,0.0395,120.042,4,0.553,happy
2019-10-18,5,HIGHEST IN THE ROOM,TRAVIS SCOTT,USSM11904276,0.0546,0.598,175721,0.427,5.83e-06,7,0.21,-8.764,0,0.0317,76.469,4,0.0605,sad
2019-10-18,6,OUTNUMBERED,DERMOT KENNEDY,USUG11901618,0.247,0.614,245700,0.684,0.0,0,0.0976,-5.79,1,0.157,156.85,4,0.258,agitated
2019-10-18,7,SOUTH OF THE BORDER,ED SHEERAN/CABELLO/CARDI B,GBAHS1900714,0.148,0.857,204467,0.621,0.0,9,0.0865,-6.376,0,0.0825,97.989,4,0.668,happy
2019-10-18,8,BE HONEST,JORJA SMITH FT BURNA BOY,QM6P41954566,0.311,0.757,207031,0.737,0.0,4,0.113,-6.728,0,0.114,98.057,4,0.635,happy
2019-10-18,9,BRUISES,LEWIS CAPALDI,GBKPL1778698,0.946,0.736,220492,0.308,0.0,4,0.186,-7.83,1,0.0677,111.202,4,0.361,sad
2019-10-18,10,POST MALONE,SAM FELDT FT RANI,NLZ541900734,0.0771,0.59,174444,0.642,0.0,7,0.105,-3.87,1,0.122,107.356,4,0.651,happy
2019-10-18,11,BUSS DOWN,AITCH FT ZIEZIE,GB1101901175,0.109,0.795,211787,0.779,1.44e-05,11,0.0836,-5.413,1,0.177,95.045,4,0.783,happy
2019-10-18,12,PROFESSOR X,DAVE,USWB11902199,0.111,0.891,217705,0.675,0.0,2,0.275,-6.892,1,0.152,127.012,4,0.562,happy
2019-10-18,13,BOTH,HEADIE ONE,GB1101900800,0.562,0.68,248937,0.826,0.0,5,0.254,-2.561,1,0.27,146.95,4,0.804,happy
2019-10-18,14,TAKE ME BACK TO LONDON,ED SHEERAN FT STORMZY,GBAHS1900716,0.219,0.885,189733,0.762,0.0,8,0.162,-5.513,0,0.216,138.058,4,0.605,happy
2019-10-18,15,GOD IS A DANCER,TIESTO & MABEL,CYA111900301,0.0241,0.774,168125,0.747,6.11e-06,1,0.342,-3.908,0,0.082,119.964,4,0.833,happy
2019-10-18,16,TURN ME ON,RITON & OLIVER HELDENS FT VULA,GBCEN1900052,0.0149,0.737,208474,0.828,0.000588,11,0.0862,-4.711,1,0.0396,124.051,4,0.517,happy
2019-10-18,17,47,WALA/MIST/BANGLEZ/STEFFLON,UKRNH1900048,0.0756,0.542,194250,0.635,7.54e-06,9,0.372,-7.768,1,0.309,93.42,4,0.544,happy
2019-10-18,18,SOMEONE YOU LOVED,LEWIS CAPALDI,DEUM71806776,0.751,0.501,182161,0.405,0.0,1,0.105,-5.679,1,0.0319,109.891,4,0.446,sad
2019-10-18,19,MEMORIES,MAROON 5,USUM71913350,0.841,0.775,189486,0.327,0.0,11,0.0821,-7.241,1,0.0557,91.05,4,0.595,calm
2019-10-18,20,10000 HOURS,DAN & SHAY FT JUSTIN BIEBER,USWB11902408,0.117,0.654,164773,0.649,0.0,10,0.206,-4.618,1,0.0266,89.981,4,0.395,agitated
2019-10-18,21,LIAR,CAMILA CABELLO,USSM11905818,0.0169,0.74,207039,0.498,0.00282,11,0.319,-6.684,0,0.0456,98.016,4,0.652,calm
2019-10-18,22,GOOD AS HELL,LIZZO,USAT21600856,0.256,0.682,159736,0.919,0.0,0,0.442,-3.18,0,0.0875,95.982,4,0.535,happy
2019-10-18,23,HIGHER LOVE,KYGO & WHITNEY HOUSTON,USRC11901901,0.0151,0.693,228267,0.678,5.71e-06,8,0.101,-7.159,1,0.0324,103.952,4,0.404,agitated
